repo,type,mech,count,lines,strategy,strategy_count
mojs.csv,client,try-catch,40,55,rereturn,0.0
moment-timezone.csv,server,try-catch,6,0,rereturn,0.0
moment.csv,server,try-catch,19,12,rereturn,0.0
mongo-express.csv,server,try-catch,24,51,rereturn,0.0
mongoose.csv,server,try-catch,262,448,rereturn,0.0
mousetrap.csv,client,try-catch,71,162,rereturn,0.0
mysql.csv,server,try-catch,7,10,rereturn,0.0
natural.csv,server,try-catch,3,4,rereturn,0.0
nedb.csv,server,try-catch,321,911,rereturn,0.0
nightwatch.csv,server,try-catch,87,127,rereturn,0.0
node-http-proxy.csv,server,try-catch,6,6,rereturn,0.0
node-inspector.csv,server,try-catch,85,86,rereturn,0.0
node-mongodb-native.csv,server,try-catch,422,845,rereturn,0.0
node-postgres.csv,server,try-catch,6,12,rereturn,0.0
node-restify.csv,server,try-catch,66,127,rereturn,0.0
node-serialport.csv,server,try-catch,118,196,rereturn,0.0
node.csv,server,try-catch,2030,4056,rereturn,0.0
nodemailer.csv,server,try-catch,43,108,rereturn,0.0
nodemon.csv,server,try-catch,14,22,rereturn,0.0
notifyjs.csv,client,try-catch,2,2,rereturn,0.0
nuxt.js.csv,server,try-catch,4,6,rereturn,0.0
openlayers.csv,server,try-catch,175,211,rereturn,0.0
openui5.csv,client,try-catch,2517,18454,rereturn,0.0
passport.csv,server,try-catch,6,6,rereturn,0.0
pdf.js.csv,client,try-catch,193,444,rereturn,0.0
perfect-scrollbar.csv,client,try-catch,2,2,rereturn,0.0
phaser.csv,client,try-catch,151,236,rereturn,0.0
plyr.csv,client,try-catch,239,348,rereturn,0.0
pm2.csv,server,try-catch,213,401,rereturn,0.0
postcss.csv,server,try-catch,5,17,rereturn,0.0
pouchdb.csv,server,try-catch,500,1341,rereturn,0.0
prettier.csv,client,try-catch,53,181,rereturn,0.0
progressbar.js.csv,client,try-catch,1,0,rereturn,0.0
protobuf.js.csv,server,try-catch,114,285,rereturn,0.0
pug.csv,server,try-catch,47,210,rereturn,0.0
ratchet.csv,client,try-catch,7,7,rereturn,0.0
raven-js.csv,client,try-catch,270,394,rereturn,0.0
react-native.csv,server,try-catch,190,493,rereturn,0.0
remark.csv,client,try-catch,3,24,rereturn,0.0
request.csv,server,try-catch,8,10,rereturn,0.0
reveal.js.csv,client,try-catch,28,57,rereturn,0.0
riot.csv,client,try-catch,46,116,rereturn,0.0
sails.csv,server,try-catch,457,987,rereturn,0.0
scrollreveal.csv,client,try-catch,39,47,rereturn,0.0
sequelize.csv,server,try-catch,20,36,rereturn,0.0
showdown.csv,server,try-catch,8,11,rereturn,0.0
simditor.csv,client,try-catch,56,112,rereturn,0.0
sinon.csv,server,try-catch,11709,10427,rereturn,0.0
smooth-scroll.csv,client,try-catch,20,20,rereturn,0.0
socket.io.csv,server,try-catch,5,4,rereturn,0.0
sockjs-client.csv,client,try-catch,336,446,rereturn,0.0
spectron.csv,server,try-catch,6,4,rereturn,0.0
steal.csv,client,try-catch,1262,2692,rereturn,0.0
store.js.csv,server,try-catch,7,8,rereturn,0.0
summernote.csv,client,try-catch,1,0,rereturn,0.0
superagent.csv,server,try-catch,483,502,rereturn,0.0
svg.js.csv,client,try-catch,35,69,rereturn,0.0
svgo.csv,server,try-catch,12,28,rereturn,0.0
three.js.csv,client,try-catch,516,1680,rereturn,0.0
tinymce.csv,client,try-catch,2,0,rereturn,0.0
ui-router.csv,client,try-catch,737,1061,rereturn,0.0
underscore.csv,client,try-catch,24,28,rereturn,0.0
validator.js.csv,client,try-catch,6,2,rereturn,0.0
waterline.csv,server,try-catch,283,1664,rereturn,0.0
web3.js.csv,client,try-catch,188,280,rereturn,0.0
webogram.csv,client,try-catch,1749,4209,rereturn,0.0
webpack.csv,server,try-catch,216,367,rereturn,0.0
webtorrent.csv,server,try-catch,11,12,rereturn,0.0
wekan.csv,server,try-catch,44,139,rereturn,0.0
winston.csv,server,try-catch,20,25,rereturn,0.0
zeroclipboard.csv,client,try-catch,47,147,rereturn,0.0
Chart.js.csv,client,try-catch,2,2,continue,0.0
Faker.js.csv,server,try-catch,452,540,continue,0.0
Ghost.csv,server,try-catch,120,388,continue,0.0
JavaScript-Garden.csv,client,try-catch,4,12,continue,0.0
JavaScript-Koans.csv,client,try-catch,52,80,continue,0.0
JavaScript-Load-Image.csv,client,try-catch,171,423,continue,0.0
JavaScript-MD5.csv,server,try-catch,122,295,continue,0.0
MQTT.js.csv,server,try-catch,17,29,continue,0.0
MagicMirror.csv,server,try-catch,13,62,continue,1.0
Modernizr.csv,client,try-catch,258,220,continue,0.0
NodeBB.csv,server,try-catch,205,282,continue,0.0
OS.js.csv,client,try-catch,264,256,continue,0.0
PapaParse.csv,server,try-catch,15,24,continue,0.0
Rocket.Chat.csv,client,try-catch,286,653,continue,1.0
RxJS.csv,server,try-catch,35,78,continue,0.0
Semantic-UI.csv,client,try-catch,71,53,continue,0.0
UglifyJS2.csv,server,try-catch,129,286,continue,0.0
ajenti.csv,client,try-catch,160,150,continue,0.0
angular-starter.csv,client,try-catch,1,1,continue,0.0
angular-translate.csv,client,try-catch,21,9,continue,0.0
apidoc.csv,server,try-catch,33,30,continue,0.0
atom.csv,server,try-catch,141,223,continue,0.0
ava.csv,server,try-catch,55,186,continue,0.0
aws-sdk-js.csv,server,try-catch,710,1297,continue,0.0
axios.csv,server,try-catch,28,56,continue,0.0
babel.csv,client,try-catch,59,184,continue,0.0
backbone.csv,client,try-catch,93,110,continue,0.0
bitcoinjs-lib.csv,server,try-catch,7,1,continue,0.0
bluebird.csv,server,try-catch,276,366,continue,0.0
bootstrap.csv,client,try-catch,45,49,continue,0.0
brackets.csv,client,try-catch,1069,1511,continue,0.0
card.csv,client,try-catch,14,50,continue,0.0
cheerio.csv,server,try-catch,1,0,continue,0.0
closure-compiler.csv,server,try-catch,83,116,continue,0.0
closure-library.csv,client,try-catch,629,1501,continue,4.0
clumsy-bird.csv,client,try-catch,34,30,continue,0.0
co.csv,server,try-catch,45,48,continue,0.0
create-react-app.csv,client,try-catch,19,32,continue,0.0
democracyos.csv,client,try-catch,6,9,continue,0.0
docsify.csv,server,try-catch,22,47,continue,0.0
dragula.csv,client,try-catch,4,0,continue,0.0
dropzone.csv,client,try-catch,23,23,continue,0.0
echarts.csv,client,try-catch,145,193,continue,0.0
electron.csv,server,try-catch,97,113,continue,0.0
engine.csv,client,try-catch,10,26,continue,0.0
eslint-plugin-react.csv,client,try-catch,4,4,continue,0.0
eslint.csv,server,try-catch,178,442,continue,1.0
express.csv,server,try-catch,17,23,continue,0.0
fetch.csv,client,try-catch,3,3,continue,0.0
fingerprintjs2.csv,client,try-catch,54,64,continue,0.0
forever.csv,server,try-catch,5,6,continue,0.0
fullPage.js.csv,client,try-catch,1,1,continue,0.0
grunt.csv,server,try-catch,21,39,continue,0.0
gulp.csv,server,try-catch,4,8,continue,0.0
handlebars.js.csv,server,try-catch,24,57,continue,0.0
hapi.csv,server,try-catch,15,32,continue,0.0
hexo.csv,server,try-catch,78,81,continue,0.0
highcharts-ng.csv,client,try-catch,6,0,continue,0.0
history.js.csv,client,try-catch,757,991,continue,0.0
homebridge.csv,server,try-catch,6,20,continue,2.0
hospitalrun-frontend.csv,client,try-catch,1211,1587,continue,2.0
howler.js.csv,client,try-catch,30,22,continue,0.0
http-server.csv,server,try-catch,1,1,continue,0.0
iD.csv,server,try-catch,42,69,continue,0.0
immutable-js.csv,server,try-catch,13,24,continue,0.0
impress.js.csv,client,try-catch,14,50,continue,0.0
intro.js.csv,client,try-catch,52,54,continue,0.0
jQuery-File-Upload.csv,client,try-catch,18,5,continue,0.0
johnny-five.csv,server,try-catch,8,8,continue,0.0
joi.csv,client,try-catch,46,84,continue,0.0
jquery-modal.csv,client,try-catch,4,24,continue,0.0
jsdoc.csv,client,try-catch,44,63,continue,0.0
jsdoc.csv,server,try-catch,44,63,continue,0.0
jsdom.csv,server,try-catch,440,496,continue,0.0
koa.csv,server,try-catch,38,102,continue,0.0
kue.csv,server,try-catch,7,17,continue,0.0
lazysizes.csv,client,try-catch,19,12,continue,0.0
lightbox.csv,client,try-catch,6,6,continue,0.0
list.js.csv,client,try-catch,12,28,continue,0.0
lodash.csv,server,try-catch,3,1,continue,0.0
loopback.csv,server,try-catch,26,34,continue,0.0
mapbox-gl-js.csv,client,try-catch,20,46,continue,0.0
markdown-here.csv,client,try-catch,60,187,continue,0.0
materialize.csv,client,try-catch,13,11,continue,0.0
materialize.csv,server,try-catch,13,11,continue,0.0
metalsmith.csv,server,try-catch,3,11,continue,0.0
meteor.csv,client,try-catch,540,1337,continue,4.0
meteor.csv,server,try-catch,540,1337,continue,4.0
mithril.js.csv,client,try-catch,294,391,continue,0.0
mocha.csv,server,try-catch,45,167,continue,0.0
mojs.csv,client,try-catch,40,55,continue,0.0
moment-timezone.csv,server,try-catch,6,0,continue,0.0
moment.csv,server,try-catch,19,12,continue,0.0
mongo-express.csv,server,try-catch,24,51,continue,0.0
mongoose.csv,server,try-catch,262,448,continue,0.0
mousetrap.csv,client,try-catch,71,162,continue,0.0
mysql.csv,server,try-catch,7,10,continue,0.0
natural.csv,server,try-catch,3,4,continue,0.0
nedb.csv,server,try-catch,321,911,continue,0.0
nightwatch.csv,server,try-catch,87,127,continue,0.0
node-http-proxy.csv,server,try-catch,6,6,continue,0.0
node-inspector.csv,server,try-catch,85,86,continue,0.0
node-mongodb-native.csv,server,try-catch,422,845,continue,0.0
node-postgres.csv,server,try-catch,6,12,continue,0.0
node-restify.csv,server,try-catch,66,127,continue,0.0
node-serialport.csv,server,try-catch,118,196,continue,0.0
node.csv,server,try-catch,2030,4056,continue,15.0
nodemailer.csv,server,try-catch,43,108,continue,0.0
nodemon.csv,server,try-catch,14,22,continue,0.0
notifyjs.csv,client,try-catch,2,2,continue,0.0
nuxt.js.csv,server,try-catch,4,6,continue,0.0
openlayers.csv,server,try-catch,175,211,continue,0.0
openui5.csv,client,try-catch,2517,18454,continue,6.0
passport.csv,server,try-catch,6,6,continue,0.0
pdf.js.csv,client,try-catch,193,444,continue,4.0
perfect-scrollbar.csv,client,try-catch,2,2,continue,0.0
phaser.csv,client,try-catch,151,236,continue,0.0
plyr.csv,client,try-catch,239,348,continue,0.0
pm2.csv,server,try-catch,213,401,continue,0.0
postcss.csv,server,try-catch,5,17,continue,0.0
pouchdb.csv,server,try-catch,500,1341,continue,0.0
prettier.csv,client,try-catch,53,181,continue,0.0
progressbar.js.csv,client,try-catch,1,0,continue,0.0
protobuf.js.csv,server,try-catch,114,285,continue,0.0
pug.csv,server,try-catch,47,210,continue,0.0
ratchet.csv,client,try-catch,7,7,continue,0.0
raven-js.csv,client,try-catch,270,394,continue,0.0
react-native.csv,server,try-catch,190,493,continue,8.0
remark.csv,client,try-catch,3,24,continue,0.0
request.csv,server,try-catch,8,10,continue,0.0
reveal.js.csv,client,try-catch,28,57,continue,0.0
riot.csv,client,try-catch,46,116,continue,0.0
sails.csv,server,try-catch,457,987,continue,0.0
scrollreveal.csv,client,try-catch,39,47,continue,0.0
sequelize.csv,server,try-catch,20,36,continue,0.0
showdown.csv,server,try-catch,8,11,continue,0.0
simditor.csv,client,try-catch,56,112,continue,0.0
sinon.csv,server,try-catch,11709,10427,continue,0.0
smooth-scroll.csv,client,try-catch,20,20,continue,0.0
socket.io.csv,server,try-catch,5,4,continue,0.0
sockjs-client.csv,client,try-catch,336,446,continue,0.0
spectron.csv,server,try-catch,6,4,continue,0.0
steal.csv,client,try-catch,1262,2692,continue,3.0
store.js.csv,server,try-catch,7,8,continue,0.0
summernote.csv,client,try-catch,1,0,continue,0.0
superagent.csv,server,try-catch,483,502,continue,0.0
svg.js.csv,client,try-catch,35,69,continue,0.0
svgo.csv,server,try-catch,12,28,continue,2.0
three.js.csv,client,try-catch,516,1680,continue,0.0
tinymce.csv,client,try-catch,2,0,continue,0.0
ui-router.csv,client,try-catch,737,1061,continue,0.0
underscore.csv,client,try-catch,24,28,continue,0.0
validator.js.csv,client,try-catch,6,2,continue,0.0
waterline.csv,server,try-catch,283,1664,continue,0.0
web3.js.csv,client,try-catch,188,280,continue,0.0
webogram.csv,client,try-catch,1749,4209,continue,0.0
webpack.csv,server,try-catch,216,367,continue,0.0
webtorrent.csv,server,try-catch,11,12,continue,0.0
wekan.csv,server,try-catch,44,139,continue,0.0
winston.csv,server,try-catch,20,25,continue,0.0
zeroclipboard.csv,client,try-catch,47,147,continue,0.0
Chart.js.csv,client,try-catch,2,2,break,0.0
Faker.js.csv,server,try-catch,452,540,break,0.0
Ghost.csv,server,try-catch,120,388,break,0.0
JavaScript-Garden.csv,client,try-catch,4,12,break,0.0
JavaScript-Koans.csv,client,try-catch,52,80,break,2.0
JavaScript-Load-Image.csv,client,try-catch,171,423,break,3.0
JavaScript-MD5.csv,server,try-catch,122,295,break,3.0
MQTT.js.csv,server,try-catch,17,29,break,0.0
MagicMirror.csv,server,try-catch,13,62,break,0.0
Modernizr.csv,client,try-catch,258,220,break,0.0
NodeBB.csv,server,try-catch,205,282,break,0.0
OS.js.csv,client,try-catch,264,256,break,0.0
PapaParse.csv,server,try-catch,15,24,break,0.0
Rocket.Chat.csv,client,try-catch,286,653,break,1.0
RxJS.csv,server,try-catch,35,78,break,0.0
Semantic-UI.csv,client,try-catch,71,53,break,0.0
UglifyJS2.csv,server,try-catch,129,286,break,0.0
ajenti.csv,client,try-catch,160,150,break,0.0
angular-starter.csv,client,try-catch,1,1,break,0.0
angular-translate.csv,client,try-catch,21,9,break,0.0
apidoc.csv,server,try-catch,33,30,break,0.0
atom.csv,server,try-catch,141,223,break,0.0
ava.csv,server,try-catch,55,186,break,0.0
aws-sdk-js.csv,server,try-catch,710,1297,break,0.0
axios.csv,server,try-catch,28,56,break,0.0
babel.csv,client,try-catch,59,184,break,0.0
backbone.csv,client,try-catch,93,110,break,0.0
bitcoinjs-lib.csv,server,try-catch,7,1,break,0.0
bluebird.csv,server,try-catch,276,366,break,0.0
bootstrap.csv,client,try-catch,45,49,break,0.0
brackets.csv,client,try-catch,1069,1511,break,0.0
card.csv,client,try-catch,14,50,break,0.0
cheerio.csv,server,try-catch,1,0,break,0.0
closure-compiler.csv,server,try-catch,83,116,break,0.0
closure-library.csv,client,try-catch,629,1501,break,6.0
clumsy-bird.csv,client,try-catch,34,30,break,0.0
co.csv,server,try-catch,45,48,break,0.0
create-react-app.csv,client,try-catch,19,32,break,0.0
democracyos.csv,client,try-catch,6,9,break,0.0
docsify.csv,server,try-catch,22,47,break,0.0
dragula.csv,client,try-catch,4,0,break,0.0
dropzone.csv,client,try-catch,23,23,break,0.0
echarts.csv,client,try-catch,145,193,break,0.0
electron.csv,server,try-catch,97,113,break,0.0
engine.csv,client,try-catch,10,26,break,0.0
eslint-plugin-react.csv,client,try-catch,4,4,break,0.0
eslint.csv,server,try-catch,178,442,break,0.0
express.csv,server,try-catch,17,23,break,0.0
fetch.csv,client,try-catch,3,3,break,0.0
fingerprintjs2.csv,client,try-catch,54,64,break,0.0
forever.csv,server,try-catch,5,6,break,0.0
fullPage.js.csv,client,try-catch,1,1,break,0.0
grunt.csv,server,try-catch,21,39,break,0.0
gulp.csv,server,try-catch,4,8,break,0.0
handlebars.js.csv,server,try-catch,24,57,break,0.0
hapi.csv,server,try-catch,15,32,break,0.0
hexo.csv,server,try-catch,78,81,break,0.0
highcharts-ng.csv,client,try-catch,6,0,break,0.0
history.js.csv,client,try-catch,757,991,break,2.0
homebridge.csv,server,try-catch,6,20,break,0.0
hospitalrun-frontend.csv,client,try-catch,1211,1587,break,0.0
howler.js.csv,client,try-catch,30,22,break,0.0
http-server.csv,server,try-catch,1,1,break,0.0
iD.csv,server,try-catch,42,69,break,0.0
immutable-js.csv,server,try-catch,13,24,break,0.0
impress.js.csv,client,try-catch,14,50,break,0.0
intro.js.csv,client,try-catch,52,54,break,0.0
jQuery-File-Upload.csv,client,try-catch,18,5,break,0.0
johnny-five.csv,server,try-catch,8,8,break,0.0
joi.csv,client,try-catch,46,84,break,0.0
jquery-modal.csv,client,try-catch,4,24,break,0.0
jsdoc.csv,client,try-catch,44,63,break,0.0
jsdoc.csv,server,try-catch,44,63,break,0.0
jsdom.csv,server,try-catch,440,496,break,0.0
koa.csv,server,try-catch,38,102,break,0.0
kue.csv,server,try-catch,7,17,break,0.0
lazysizes.csv,client,try-catch,19,12,break,0.0
lightbox.csv,client,try-catch,6,6,break,0.0
list.js.csv,client,try-catch,12,28,break,0.0
lodash.csv,server,try-catch,3,1,break,0.0
loopback.csv,server,try-catch,26,34,break,0.0
mapbox-gl-js.csv,client,try-catch,20,46,break,0.0
markdown-here.csv,client,try-catch,60,187,break,0.0
materialize.csv,client,try-catch,13,11,break,0.0
materialize.csv,server,try-catch,13,11,break,0.0
metalsmith.csv,server,try-catch,3,11,break,0.0
meteor.csv,client,try-catch,540,1337,break,0.0
meteor.csv,server,try-catch,540,1337,break,0.0
mithril.js.csv,client,try-catch,294,391,break,0.0
mocha.csv,server,try-catch,45,167,break,0.0
mojs.csv,client,try-catch,40,55,break,0.0
moment-timezone.csv,server,try-catch,6,0,break,0.0
moment.csv,server,try-catch,19,12,break,0.0
mongo-express.csv,server,try-catch,24,51,break,0.0
mongoose.csv,server,try-catch,262,448,break,0.0
mousetrap.csv,client,try-catch,71,162,break,0.0
mysql.csv,server,try-catch,7,10,break,0.0
natural.csv,server,try-catch,3,4,break,0.0
nedb.csv,server,try-catch,321,911,break,24.0
nightwatch.csv,server,try-catch,87,127,break,0.0
node-http-proxy.csv,server,try-catch,6,6,break,0.0
node-inspector.csv,server,try-catch,85,86,break,0.0
node-mongodb-native.csv,server,try-catch,422,845,break,0.0
node-postgres.csv,server,try-catch,6,12,break,0.0
node-restify.csv,server,try-catch,66,127,break,0.0
node-serialport.csv,server,try-catch,118,196,break,0.0
node.csv,server,try-catch,2030,4056,break,5.0
nodemailer.csv,server,try-catch,43,108,break,0.0
nodemon.csv,server,try-catch,14,22,break,0.0
notifyjs.csv,client,try-catch,2,2,break,0.0
nuxt.js.csv,server,try-catch,4,6,break,0.0
openlayers.csv,server,try-catch,175,211,break,0.0
openui5.csv,client,try-catch,2517,18454,break,27.0
passport.csv,server,try-catch,6,6,break,0.0
pdf.js.csv,client,try-catch,193,444,break,2.0
perfect-scrollbar.csv,client,try-catch,2,2,break,0.0
phaser.csv,client,try-catch,151,236,break,0.0
plyr.csv,client,try-catch,239,348,break,0.0
pm2.csv,server,try-catch,213,401,break,0.0
postcss.csv,server,try-catch,5,17,break,0.0
pouchdb.csv,server,try-catch,500,1341,break,17.0
prettier.csv,client,try-catch,53,181,break,0.0
progressbar.js.csv,client,try-catch,1,0,break,0.0
protobuf.js.csv,server,try-catch,114,285,break,0.0
pug.csv,server,try-catch,47,210,break,0.0
ratchet.csv,client,try-catch,7,7,break,0.0
raven-js.csv,client,try-catch,270,394,break,0.0
react-native.csv,server,try-catch,190,493,break,4.0
remark.csv,client,try-catch,3,24,break,0.0
request.csv,server,try-catch,8,10,break,0.0
reveal.js.csv,client,try-catch,28,57,break,0.0
riot.csv,client,try-catch,46,116,break,0.0
sails.csv,server,try-catch,457,987,break,1.0
scrollreveal.csv,client,try-catch,39,47,break,0.0
sequelize.csv,server,try-catch,20,36,break,0.0
showdown.csv,server,try-catch,8,11,break,0.0
simditor.csv,client,try-catch,56,112,break,0.0
sinon.csv,server,try-catch,11709,10427,break,0.0
smooth-scroll.csv,client,try-catch,20,20,break,0.0
socket.io.csv,server,try-catch,5,4,break,0.0
sockjs-client.csv,client,try-catch,336,446,break,9.0
spectron.csv,server,try-catch,6,4,break,0.0
steal.csv,client,try-catch,1262,2692,break,0.0
store.js.csv,server,try-catch,7,8,break,0.0
summernote.csv,client,try-catch,1,0,break,0.0
superagent.csv,server,try-catch,483,502,break,0.0
svg.js.csv,client,try-catch,35,69,break,0.0
svgo.csv,server,try-catch,12,28,break,0.0
three.js.csv,client,try-catch,516,1680,break,11.0
tinymce.csv,client,try-catch,2,0,break,0.0
ui-router.csv,client,try-catch,737,1061,break,0.0
underscore.csv,client,try-catch,24,28,break,0.0
validator.js.csv,client,try-catch,6,2,break,0.0
waterline.csv,server,try-catch,283,1664,break,18.0
web3.js.csv,client,try-catch,188,280,break,6.0
webogram.csv,client,try-catch,1749,4209,break,0.0
webpack.csv,server,try-catch,216,367,break,0.0
webtorrent.csv,server,try-catch,11,12,break,0.0
wekan.csv,server,try-catch,44,139,break,0.0
winston.csv,server,try-catch,20,25,break,0.0
zeroclipboard.csv,client,try-catch,47,147,break,0.0
Chart.js.csv,client,try-catch,2,2,others,1.0
Faker.js.csv,server,try-catch,452,540,others,368.0
Ghost.csv,server,try-catch,120,388,others,116.0
JavaScript-Garden.csv,client,try-catch,4,12,others,4.0
JavaScript-Koans.csv,client,try-catch,52,80,others,23.0
JavaScript-Load-Image.csv,client,try-catch,171,423,others,88.0
JavaScript-MD5.csv,server,try-catch,122,295,others,65.0
MQTT.js.csv,server,try-catch,17,29,others,17.0
MagicMirror.csv,server,try-catch,13,62,others,12.0
Modernizr.csv,client,try-catch,258,220,others,91.0
NodeBB.csv,server,try-catch,205,282,others,163.0
OS.js.csv,client,try-catch,264,256,others,189.0
PapaParse.csv,server,try-catch,15,24,others,15.0
Rocket.Chat.csv,client,try-catch,286,653,others,234.0
RxJS.csv,server,try-catch,35,78,others,18.0
Semantic-UI.csv,client,try-catch,71,53,others,16.0
UglifyJS2.csv,server,try-catch,129,286,others,93.0
ajenti.csv,client,try-catch,160,150,others,68.0
angular-starter.csv,client,try-catch,1,1,others,1.0
angular-translate.csv,client,try-catch,21,9,others,5.0
apidoc.csv,server,try-catch,33,30,others,11.0
atom.csv,server,try-catch,141,223,others,90.0
ava.csv,server,try-catch,55,186,others,51.0
aws-sdk-js.csv,server,try-catch,710,1297,others,457.0
axios.csv,server,try-catch,28,56,others,21.0
babel.csv,client,try-catch,59,184,others,44.0
backbone.csv,client,try-catch,93,110,others,42.0
bitcoinjs-lib.csv,server,try-catch,7,1,others,0.0
bluebird.csv,server,try-catch,276,366,others,216.0
bootstrap.csv,client,try-catch,45,49,others,32.0
brackets.csv,client,try-catch,1069,1511,others,521.0
card.csv,client,try-catch,14,50,others,6.0
cheerio.csv,server,try-catch,1,0,others,0.0
closure-compiler.csv,server,try-catch,83,116,others,58.0
closure-library.csv,client,try-catch,629,1501,others,481.0
clumsy-bird.csv,client,try-catch,34,30,others,28.0
co.csv,server,try-catch,45,48,others,37.0
create-react-app.csv,client,try-catch,19,32,others,5.0
democracyos.csv,client,try-catch,6,9,others,6.0
docsify.csv,server,try-catch,22,47,others,16.0
dragula.csv,client,try-catch,4,0,others,0.0
dropzone.csv,client,try-catch,23,23,others,13.0
echarts.csv,client,try-catch,145,193,others,65.0
electron.csv,server,try-catch,97,113,others,72.0
engine.csv,client,try-catch,10,26,others,6.0
eslint-plugin-react.csv,client,try-catch,4,4,others,4.0
eslint.csv,server,try-catch,178,442,others,121.0
express.csv,server,try-catch,17,23,others,13.0
fetch.csv,client,try-catch,3,3,others,0.0
fingerprintjs2.csv,client,try-catch,54,64,others,19.0
forever.csv,server,try-catch,5,6,others,1.0
fullPage.js.csv,client,try-catch,1,1,others,1.0
grunt.csv,server,try-catch,21,39,others,17.0
gulp.csv,server,try-catch,4,8,others,4.0
handlebars.js.csv,server,try-catch,24,57,others,20.0
hapi.csv,server,try-catch,15,32,others,11.0
hexo.csv,server,try-catch,78,81,others,78.0
highcharts-ng.csv,client,try-catch,6,0,others,0.0
history.js.csv,client,try-catch,757,991,others,349.0
homebridge.csv,server,try-catch,6,20,others,4.0
hospitalrun-frontend.csv,client,try-catch,1211,1587,others,903.0
howler.js.csv,client,try-catch,30,22,others,22.0
http-server.csv,server,try-catch,1,1,others,1.0
iD.csv,server,try-catch,42,69,others,29.0
immutable-js.csv,server,try-catch,13,24,others,9.0
impress.js.csv,client,try-catch,14,50,others,14.0
intro.js.csv,client,try-catch,52,54,others,19.0
jQuery-File-Upload.csv,client,try-catch,18,5,others,5.0
johnny-five.csv,server,try-catch,8,8,others,8.0
joi.csv,client,try-catch,46,84,others,13.0
jquery-modal.csv,client,try-catch,4,24,others,4.0
jsdoc.csv,client,try-catch,44,63,others,32.0
jsdoc.csv,server,try-catch,44,63,others,32.0
jsdom.csv,server,try-catch,440,496,others,403.0
koa.csv,server,try-catch,38,102,others,37.0
kue.csv,server,try-catch,7,17,others,5.0
lazysizes.csv,client,try-catch,19,12,others,12.0
lightbox.csv,client,try-catch,6,6,others,6.0
list.js.csv,client,try-catch,12,28,others,9.0
lodash.csv,server,try-catch,3,1,others,1.0
loopback.csv,server,try-catch,26,34,others,22.0
mapbox-gl-js.csv,client,try-catch,20,46,others,20.0
markdown-here.csv,client,try-catch,60,187,others,44.0
materialize.csv,client,try-catch,13,11,others,0.0
materialize.csv,server,try-catch,13,11,others,0.0
metalsmith.csv,server,try-catch,3,11,others,3.0
meteor.csv,client,try-catch,540,1337,others,368.0
meteor.csv,server,try-catch,540,1337,others,368.0
mithril.js.csv,client,try-catch,294,391,others,242.0
mocha.csv,server,try-catch,45,167,others,38.0
mojs.csv,client,try-catch,40,55,others,22.0
moment-timezone.csv,server,try-catch,6,0,others,0.0
moment.csv,server,try-catch,19,12,others,12.0
mongo-express.csv,server,try-catch,24,51,others,21.0
mongoose.csv,server,try-catch,262,448,others,216.0
mousetrap.csv,client,try-catch,71,162,others,35.0
mysql.csv,server,try-catch,7,10,others,2.0
natural.csv,server,try-catch,3,4,others,3.0
nedb.csv,server,try-catch,321,911,others,287.0
nightwatch.csv,server,try-catch,87,127,others,68.0
node-http-proxy.csv,server,try-catch,6,6,others,3.0
node-inspector.csv,server,try-catch,85,86,others,51.0
node-mongodb-native.csv,server,try-catch,422,845,others,346.0
node-postgres.csv,server,try-catch,6,12,others,6.0
node-restify.csv,server,try-catch,66,127,others,61.0
node-serialport.csv,server,try-catch,118,196,others,116.0
node.csv,server,try-catch,2030,4056,others,1526.0
nodemailer.csv,server,try-catch,43,108,others,27.0
nodemon.csv,server,try-catch,14,22,others,8.0
notifyjs.csv,client,try-catch,2,2,others,2.0
nuxt.js.csv,server,try-catch,4,6,others,2.0
openlayers.csv,server,try-catch,175,211,others,168.0
openui5.csv,client,try-catch,2517,18454,others,1867.0
passport.csv,server,try-catch,6,6,others,6.0
pdf.js.csv,client,try-catch,193,444,others,164.0
perfect-scrollbar.csv,client,try-catch,2,2,others,0.0
phaser.csv,client,try-catch,151,236,others,107.0
plyr.csv,client,try-catch,239,348,others,136.0
pm2.csv,server,try-catch,213,401,others,173.0
postcss.csv,server,try-catch,5,17,others,4.0
pouchdb.csv,server,try-catch,500,1341,others,418.0
prettier.csv,client,try-catch,53,181,others,48.0
progressbar.js.csv,client,try-catch,1,0,others,0.0
protobuf.js.csv,server,try-catch,114,285,others,85.0
pug.csv,server,try-catch,47,210,others,45.0
ratchet.csv,client,try-catch,7,7,others,7.0
raven-js.csv,client,try-catch,270,394,others,164.0
react-native.csv,server,try-catch,190,493,others,93.0
remark.csv,client,try-catch,3,24,others,3.0
request.csv,server,try-catch,8,10,others,7.0
reveal.js.csv,client,try-catch,28,57,others,15.0
riot.csv,client,try-catch,46,116,others,38.0
sails.csv,server,try-catch,457,987,others,423.0
scrollreveal.csv,client,try-catch,39,47,others,39.0
sequelize.csv,server,try-catch,20,36,others,10.0
showdown.csv,server,try-catch,8,11,others,8.0
simditor.csv,client,try-catch,56,112,others,20.0
sinon.csv,server,try-catch,11709,10427,others,3363.0
smooth-scroll.csv,client,try-catch,20,20,others,20.0
socket.io.csv,server,try-catch,5,4,others,4.0
sockjs-client.csv,client,try-catch,336,446,others,203.0
spectron.csv,server,try-catch,6,4,others,4.0
