repo,file,type,mech,strategy,lines,stmts,count
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader.js,client,callback,"noUsageOfErrorArg,continue",45,13,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader.js,client,callback,others,209,40,13
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader.js,client,callback,reassigningError,7,3,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader.js,client,callback,rethrow,2,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader.js,client,try-catch,empty,0,0,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader.js,client,try-catch,others,56,28,15
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader.js,client,try-catch,reassigningError,6,6,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/loader.js,client,try-catch,rethrow,8,4,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/tests/custom-loader.js,client,callback,others,21,7,4
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/tests/custom-loader.spec.js,client,callback,others,10,10,5
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/tests/custom-loader.spec.js,client,callback,throwErrorObject,3,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/tests/system.spec.js,client,callback,"consoleLog,throwErrorObject",4,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/tests/system.spec.js,client,callback,noUsageOfErrorArg,10,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/tests/system.spec.js,client,callback,others,2,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/tests/system.spec.js,client,promise,noUsageOfErrorArg,2,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/tests/system.spec.js,client,promise,others,4,4,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/tests/system.spec.js,client,try-catch,others,5,5,5
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/tests/worker/worker-babel.js,client,callback,others,1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/loader/tests/worker/worker-traceur.js,client,callback,others,1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/startup.js,client,callback,noUsageOfErrorArg,16,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/startup.js,client,callback,others,8,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/startup.js,client,callback,reassigningError,2,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/system-extension-script-module.js,client,callback,rethrow,3,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/src/trace/trace_test.js,client,callback,reassigningError,13,5,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,callback,break,39,16,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,callback,noUsageOfErrorArg,18,3,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,callback,"noUsageOfErrorArg,continue",45,13,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,callback,others,369,93,42
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,callback,reassigningError,9,5,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,callback,rethrow,6,4,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,callback,returnUndefined,8,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,try-catch,empty,0,0,18
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,try-catch,noUsageOfErrorArg,12,12,12
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",8,8,5
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,try-catch,"noUsageOfErrorArg,returnUndefined",4,4,4
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,try-catch,others,180,98,72
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,try-catch,reassigningError,6,6,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.js,client,try-catch,rethrow,43,14,7
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,break,388,47,10
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,continue,107,11,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,noUsageOfErrorArg,6,6,8
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,others,3579,845,440
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,reassigningError,98,6,4
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,"reassigningError,break",1055,52,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,"reassigningError,throwErrorObject,rethrow,returnNull",142,12,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,"reassigningError,throwErrorObject,rethrow,returnNull,break",2394,17,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,rethrow,152,11,5
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,returnErrorObject,16,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,returnLiteral,36,8,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,returnNull,28,10,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,"throwErrorObject,rethrow",249,29,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,callback,"throwErrorObject,rethrow,returnLiteral,continue,break",1009,3,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,promise,others,5,3,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,promise,rethrow,3,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,try-catch,empty,0,0,17
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,try-catch,noUsageOfErrorArg,21,21,21
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal-with-promises.production.js,client,try-catch,others,153,90,82
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,callback,break,39,16,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,callback,noUsageOfErrorArg,18,3,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,callback,"noUsageOfErrorArg,continue",45,13,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,callback,others,320,63,22
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,callback,reassigningError,9,5,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,callback,rethrow,5,3,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,callback,returnUndefined,8,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,try-catch,empty,0,0,11
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,try-catch,noUsageOfErrorArg,7,7,7
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",8,8,5
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,try-catch,"noUsageOfErrorArg,returnUndefined",4,4,4
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,try-catch,others,138,56,30
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,try-catch,reassigningError,6,6,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.js,client,try-catch,rethrow,43,14,7
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,callback,break,377,44,9
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,callback,continue,107,11,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,callback,noUsageOfErrorArg,4,4,6
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,callback,others,3139,703,335
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,callback,reassigningError,42,3,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,callback,"reassigningError,throwErrorObject,rethrow,returnNull",142,12,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,callback,"reassigningError,throwErrorObject,rethrow,returnNull,break",2394,17,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,callback,rethrow,21,3,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,callback,returnErrorObject,16,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,callback,returnLiteral,36,8,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,callback,returnNull,28,10,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,callback,"throwErrorObject,rethrow",249,29,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,callback,"throwErrorObject,rethrow,returnLiteral,continue,break",1009,3,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,promise,others,5,3,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,promise,rethrow,3,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,try-catch,empty,0,0,11
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,try-catch,noUsageOfErrorArg,16,16,16
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/steal.production.js,client,try-catch,others,111,48,40
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/basics/css.js,client,callback,noUsageOfErrorArg,2,2,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/basics/css.js,client,callback,others,41,10,6
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/basics/css.js,client,callback,throwErrorObject,116,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext-steal-clone/basics/main.js,client,callback,others,2,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext-steal-clone/default-export-usedefault/main.js,client,try-catch,consoleLog,1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext-steal-clone/default-export-usedefault/main.js,client,try-catch,others,1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext-steal-clone/default-export/main.js,client,try-catch,consoleLog,1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext-steal-clone/default-export/main.js,client,try-catch,others,1,1,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/semver.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",2,2,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/semver.js,client,try-catch,"noUsageOfErrorArg,returnNull",4,4,4
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,callback,break,17,7,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,callback,noUsageOfErrorArg,3,3,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,callback,others,196,91,33
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,callback,reassigningError,35,11,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,callback,rethrow,20,6,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,callback,returnNull,4,2,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,callback,"throwErrorObject,rethrow",11,4,1
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,promise,others,11,3,3
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,try-catch,empty,0,0,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,try-catch,noUsageOfErrorArg,2,2,2
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",8,8,8
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,try-catch,others,95,91,62
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,try-catch,rethrow,24,16,9
steal.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/steal/test/ext/traceur.js,client,try-catch,"rethrow,returnLiteral",58,6,2
